country,mode,year,entropy,norm_entropy,total_articles,log_total_articles,gini
NG,collaborative,1986,3.8544980579608463,0.7071126154759548,120.0,4.787491742782046,0.3452777777777778
NI,collaborative,1986,0.6931471805599453,0.12715873983727546,2.0,0.6931471805599453,0.0
NL,collaborative,1986,4.47069973884184,0.8201556046476632,1239.0,7.122059881629142,0.56868746859153
NO,collaborative,1986,4.409185031671051,0.8088706526711181,356.0,5.87493073085203,0.44183456024796586
NP,collaborative,1986,2.701935198763085,0.4956734797927653,30.0,3.4011973816621555,0.27450980392156854
NZ,collaborative,1986,4.35198882658805,0.7983779354448094,275.0,5.616771097666572,0.40856643356643363
OM,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
PA,collaborative,1986,1.6957425341696346,0.3110861441566964,10.0,2.302585092994046,0.23333333333333317
PE,collaborative,1986,3.062825325401979,0.5618792366798451,38.0,3.6375861597263857,0.2478070175438596
PF,collaborative,1986,0.6931471805599453,0.12715873983727546,2.0,0.6931471805599453,0.0
PG,collaborative,1986,2.366289317713365,0.43409881215669993,18.0,2.8903717578961645,0.24786324786324787
PH,collaborative,1986,3.3836000313216394,0.620725768153097,64.0,4.1588830833596715,0.3285256410256412
PK,collaborative,1986,3.938740234943835,0.7225669509572764,99.0,4.59511985013459,0.28468013468013464
PL,collaborative,1986,4.1383217692897345,0.7591804395697713,683.0,6.52649485957079,0.5836743377006921
PR,collaborative,1986,3.467392491702059,0.6360976025465249,61.0,4.110873864173311,0.27558706247230846
PS,collaborative,1986,0.6931471805599453,0.12715873983727546,2.0,0.6931471805599453,0.0
PT,collaborative,1986,3.9219405309354083,0.7194850236967124,107.0,4.672828834461906,0.31377355599816137
PY,collaborative,1986,1.8891591637540215,0.34656867307884454,9.0,2.1972245773362196,0.15873015873015883
QA,collaborative,1986,2.9206870268936402,0.5358037834026147,25.0,3.2188758248682006,0.16599999999999993
RO,collaborative,1986,2.9534075108742273,0.5418063981813058,56.0,4.02535169073515,0.36458333333333326
RS,collaborative,1986,3.400577563566507,0.6238403182318554,89.0,4.48863636973214,0.38836070296744474
RU,collaborative,1986,3.8121208711476706,0.699338466169513,659.0,6.490723534502507,0.6561754823325385
RW,collaborative,1986,0.6365141682948128,0.11676934105618872,3.0,1.0986122886681098,0.16666666666666674
SA,collaborative,1986,4.004303610022078,0.7345946362573784,132.0,4.882801922586371,0.3431372549019609
SD,collaborative,1986,3.225557328392521,0.5917326314736562,34.0,3.5263605246161616,0.1655773420479303
SE,collaborative,1986,4.30554689645804,0.789858103760329,1119.0,7.020190708311925,0.591830655407829
SG,collaborative,1986,3.8821798870819295,0.7121908825542169,158.0,5.062595033026967,0.40097370983446945
SI,collaborative,1986,3.3663436126781168,0.6175600560065914,65.0,4.174387269895637,0.3334615384615385
SK,collaborative,1986,3.9407847767173134,0.7229420247695224,207.0,5.332718793265369,0.4388754696725712
SL,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
SM,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
SN,collaborative,1986,2.6593226977095163,0.4878561617869284,18.0,2.8903717578961645,0.1333333333333333
SO,collaborative,1986,1.3862943611198906,0.25431747967455093,4.0,1.3862943611198906,0.0
SS,collaborative,1986,2.8443053266982634,0.5217914624758722,25.0,3.2188758248682006,0.19789473684210535
ST,collaborative,1986,0.6365141682948128,0.11676934105618872,3.0,1.0986122886681098,0.16666666666666674
SV,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
SY,collaborative,1986,1.945910149055313,0.3569797141648176,7.0,1.9459101490553132,0.0
SZ,collaborative,1986,0.6931471805599453,0.12715873983727546,2.0,0.6931471805599453,0.0
TG,collaborative,1986,1.0986122886681096,0.20154183428103903,3.0,1.0986122886681098,0.0
TH,collaborative,1986,3.804246416606895,0.6978938873781775,100.0,4.605170185988092,0.33288135593220347
TJ,collaborative,1986,2.393312122974524,0.4390561804620881,16.0,2.772588722239781,0.19791666666666674
TN,collaborative,1986,3.267852597587862,0.5994917528879757,41.0,3.713572066704308,0.22357723577235755
TO,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
TR,collaborative,1986,3.6589115237722853,0.6712320147693828,107.0,4.672828834461906,0.3623879458325385
TT,collaborative,1986,1.0986122886681096,0.20154183428103903,3.0,1.0986122886681098,0.0
TW,collaborative,1986,4.2339349033059825,0.7767207917119772,261.0,5.564520407322694,0.438124580321523
TZ,collaborative,1986,2.918709337570518,0.5354409737581829,43.0,3.7612001156935624,0.3478682170542635
UA,collaborative,1986,2.621915010385182,0.48099367353941574,34.0,3.5263605246161616,0.3425605536332179
UG,collaborative,1986,1.9459101490553132,0.35697971416481766,7.0,1.9459101490553132,0.0
US,collaborative,1986,4.651828362274323,0.8533838830711993,13349.0,9.499196754655733,0.6480469144407495
UY,collaborative,1986,2.302585092994046,0.4224121903759183,10.0,2.302585092994046,0.0
UZ,collaborative,1986,2.163955656882057,0.3969804424084632,10.0,2.302585092994046,0.0888888888888888
VA,collaborative,1986,-0.0,-0.0,2.0,0.6931471805599453,0.0
VE,collaborative,1986,3.6919228858363375,0.6772879915057894,80.0,4.382026634673881,0.30663265306122445
VG,collaborative,1986,1.6674619334292948,0.3058980316564368,16.0,2.772588722239781,0.392857142857143
VI,collaborative,1986,-0.0,-0.0,1.0,0.0,0.0
VN,collaborative,1986,3.529517719452407,0.6474945553069132,69.0,4.23410650459726,0.27499070977331863
YE,collaborative,1986,1.945910149055313,0.3569797141648176,7.0,1.9459101490553132,0.0
ZA,collaborative,1986,4.295757632471564,0.7880622507187728,294.0,5.683579767338681,0.4406070120355834
ZM,collaborative,1986,2.302585092994046,0.4224121903759183,10.0,2.302585092994046,0.0
ZW,collaborative,1986,1.6094379124341005,0.2952534505386428,5.0,1.6094379124341003,0.0
AE,individual,1987,2.8169638676531257,0.5094493162079649,35.0,3.5553480614894135,0.31055900621118004
AF,individual,1987,0.8675632284814612,0.1568992412690325,6.0,1.791759469228055,0.3333333333333335
AL,individual,1987,1.9730014063936128,0.35681828542656696,10.0,2.302585092994046,0.17500000000000004
AM,individual,1987,3.223034183776768,0.5828873347984879,71.0,4.2626798770413155,0.40214974054855435
AO,individual,1987,-0.0,-0.0,1.0,0.0,0.0
AR,individual,1987,4.493341380516563,0.8126230229925668,1378.0,7.228388451573604,0.5657582778173427
AT,individual,1987,4.66670504789648,0.843975928443777,2206.0,7.698936199813447,0.57207615593835
AU,individual,1987,4.8541188702515345,0.8778698114087183,9459.0,9.15472194821317,0.5736136381762102
AZ,individual,1987,3.3182351986204006,0.6001044856719208,77.0,4.343805421853684,0.3885850991114148
BA,individual,1987,2.685945324669788,0.48575454756010367,16.0,2.772588722239781,0.05833333333333335
BB,individual,1987,2.7759755531037955,0.5020365591401683,22.0,3.091042453358316,0.160427807486631
BD,individual,1987,3.818234785504064,0.6905296595859772,140.0,4.941642422609304,0.41718750000000004
BE,individual,1987,4.738482283808449,0.8569568772498811,3372.0,8.123261319121745,0.580703835508106
BF,individual,1987,1.475076311054695,0.26676828433992417,7.0,1.9459101490553132,0.22857142857142865
BG,individual,1987,3.9591005121773826,0.7160052963007102,677.0,6.517671272912275,0.6028639422287871
BH,individual,1987,2.9832132132584137,0.5395155930286176,38.0,3.6375861597263857,0.2814645308924486
BI,individual,1987,2.6302533563892636,0.475682627403589,18.0,2.8903717578961645,0.14814814814814814
BJ,individual,1987,2.302585092994046,0.4164236590346343,10.0,2.302585092994046,0.0
BM,individual,1987,-0.0,-0.0,2.0,0.6931471805599453,0.0
BN,individual,1987,2.685945324669788,0.48575454756010367,16.0,2.772588722239781,0.05833333333333335
BO,individual,1987,3.205805710089747,0.5797715567652849,32.0,3.4657359027997265,0.1435185185185186
BR,individual,1987,4.628677597672192,0.8370986451614622,2382.0,7.775695749915245,0.5868705003840864
BS,individual,1987,1.5607104090414063,0.2822552535426076,6.0,1.791759469228055,0.1333333333333333
BW,individual,1987,2.4410152780267023,0.44145882683257387,14.0,2.6390573296152584,0.11904761904761907
BY,individual,1987,3.207432113535318,0.5800656926371499,128.0,4.852030263919617,0.5221656976744187
CA,individual,1987,4.841748758367523,0.8756326705234233,19140.0,9.859535665006945,0.58822695035461
CD,individual,1987,1.791759469228055,0.3240405909671327,6.0,1.791759469228055,0.0
CF,individual,1987,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
CG,individual,1987,1.4735023850806486,0.266483639044879,12.0,2.4849066497880004,0.38888888888888884
CH,individual,1987,4.516165373754451,0.8167507535189312,4017.0,8.298290634359283,0.6532719432975889
CI,individual,1987,2.7334017778086714,0.4943370707081203,25.0,3.2188758248682006,0.23777777777777764
CL,individual,1987,4.608981457396157,0.8335365883985822,707.0,6.561030665896573,0.5040166104522541
CM,individual,1987,2.7555497906641797,0.4983425498461982,21.0,3.044522437723423,0.16246498599439785
CN,individual,1987,4.372456613837363,0.7907609528283565,4180.0,8.338066525518801,0.6787433512253176
CO,individual,1987,4.072801221068653,0.7365681260416813,398.0,5.986452005284438,0.5281457794020608
CR,individual,1987,3.7057682239455576,0.6701900260038196,159.0,5.0689042022202315,0.45744889937106925
CU,individual,1987,4.30371283698169,0.7783286066009792,331.0,5.802118375377063,0.46381551595110726
CV,individual,1987,-0.0,-0.0,1.0,0.0,0.0
CY,individual,1987,2.6608564252631024,0.48121720762688147,28.0,3.332204510175204,0.2941176470588236
CZ,individual,1987,4.288372113710508,0.7755542291691699,1362.0,7.216709486709457,0.6302514799730325
DE,individual,1987,4.53534043172385,0.8202185722875464,28955.0,10.27349817965989,0.6860490561273724
DK,individual,1987,4.621985589288175,0.8358883921175934,2637.0,7.877397186353287,0.5944932011484914
DM,individual,1987,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
DO,individual,1987,2.4242001185382116,0.43841779687769683,31.0,3.4339872044851463,0.37419354838709684
DZ,individual,1987,3.410879729939344,0.6168592952286952,75.0,4.31748811353631,0.37174603174603194
EC,individual,1987,2.9319232930107053,0.5302397854477681,23.0,3.1354942159291497,0.11956521739130421
EE,individual,1987,3.4173970234819855,0.6180379510066237,62.0,4.127134385045092,0.3151364764267992
EG,individual,1987,3.8783278761841578,0.701397524916924,1109.0,7.011213987350367,0.6416532875878804
ES,individual,1987,4.586945284332919,0.829551335542549,4725.0,8.460622839927844,0.6230398322851152
ET,individual,1987,3.0867152724480524,0.5582339918997425,33.0,3.4965075614664802,0.20580808080808066
FI,individual,1987,4.668596466804691,0.8443179924938401,2372.0,7.771488760117616,0.5903039650190245
FJ,individual,1987,2.501356743653342,0.4523716108961085,20.0,2.995732273553991,0.23571428571428577
FM,individual,1987,-0.0,-0.0,1.0,0.0,0.0
FR,individual,1987,4.59244360502716,0.8305457095741573,16618.0,9.718241724224926,0.6709749430361973
GA,individual,1987,1.6094379124341005,0.2910676467610591,5.0,1.6094379124341003,0.0
GB,individual,1987,4.854139509173644,0.8778735439680445,41228.0,10.626872916156684,0.5981777789217948
GD,individual,1987,-0.0,-0.0,1.0,0.0,0.0
GE,individual,1987,2.9678674685340365,0.536740307464501,30.0,3.4011973816621555,0.1968253968253968
GF,individual,1987,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
GH,individual,1987,3.797835807913204,0.6868404943452234,115.0,4.74493212836325,0.3754558204768583
GI,individual,1987,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
GL,individual,1987,-0.0,-0.0,1.0,0.0,0.0
GM,individual,1987,1.7721393884375285,0.3204922896000278,14.0,2.6390573296152584,0.3571428571428572
GP,individual,1987,2.0253262207700677,0.36628125412520424,10.0,2.302585092994046,0.1499999999999999
GR,individual,1987,4.536746724485199,0.8204729010327192,1144.0,7.042286171939743,0.5475305944055944
GT,individual,1987,3.1952507608464322,0.5778626889461544,47.0,3.8501476017100584,0.29290780141843964
GU,individual,1987,1.4941751382893085,0.2702223167422475,8.0,2.0794415416798357,0.25
GY,individual,1987,1.0397207708399179,0.18803401841036269,4.0,1.3862943611198906,0.16666666666666674
HK,individual,1987,4.259991102921372,0.7704215092554203,222.0,5.402677381872279,0.3979752948825115
HN,individual,1987,2.8492350266891995,0.5152855713665598,28.0,3.332204510175204,0.22180451127819545
HR,individual,1987,4.065301469063419,0.7352117921622628,487.0,6.18826412308259,0.5678583337720915
HU,individual,1987,4.366004243319823,0.7895940384118008,1489.0,7.305860032684009,0.5899954505080267
ID,individual,1987,3.683733622917883,0.6662050574511998,95.0,4.553876891600541,0.3554179566563469
IE,individual,1987,4.6600253861568435,0.8427679082966838,860.0,6.756932389247553,0.5216744186046511
IL,individual,1987,4.714677838690691,0.85265183151351,4241.0,8.352554369474591,0.597854833156765
IN,individual,1987,4.394171230143467,0.7946880519849671,8969.0,9.101529466118004,0.7016313420503195
IQ,individual,1987,3.7492273451244307,0.6780496296791844,154.0,5.0369526024136295,0.403280929596719
IR,individual,1987,3.955199311557602,0.7152997622287404,122.0,4.804021044733257,0.354628736740598
IS,individual,1987,3.4556244295933722,0.6249513964105491,46.0,3.828641396489095,0.19627329192546594
IT,individual,1987,4.5669540147763605,0.8259359045025325,8415.0,9.037771106624906,0.6698757533316355
JM,individual,1987,3.7912849365412304,0.6856557660001635,80.0,4.382026634673881,0.2677884615384616
JO,individual,1987,3.7649848218026767,0.680899377171893,155.0,5.043425116919247,0.4267429760665973
JP,individual,1987,4.402109082407788,0.7961236165140881,37539.0,10.533135671533165,0.7203178750596555
KE,individual,1987,3.8098550750147235,0.6890141847771464,222.0,5.402677381872279,0.48171701112877585
KG,individual,1987,1.0397207708399179,0.18803401841036269,4.0,1.3862943611198906,0.16666666666666674
KH,individual,1987,2.596833868897564,0.4696386964727846,20.0,2.995732273553991,0.20666666666666678
KI,individual,1987,-0.0,-0.0,1.0,0.0,0.0
KP,individual,1987,-0.0,-0.0,1.0,0.0,0.0
KR,individual,1987,4.371843109030545,0.7906500001789765,1064.0,6.96979066990159,0.6017911019587185
KW,individual,1987,4.204798605249573,0.7604399186068568,243.0,5.493061443340548,0.44602402627093984
KZ,individual,1987,2.9739718548323824,0.5378442887619794,37.0,3.6109179126442243,0.27891891891891896
LA,individual,1987,-0.0,-0.0,1.0,0.0,0.0
LB,individual,1987,3.5157864672598627,0.6358317308382697,63.0,4.143134726391533,0.28373015873015883
LI,individual,1987,1.6674619334292946,0.30156131981064127,8.0,2.0794415416798357,0.20833333333333326
LK,individual,1987,3.8921544792190357,0.7038980729510974,111.0,4.709530201312334,0.32934573918180465
LS,individual,1987,1.9459101490553132,0.35191881806573455,7.0,1.9459101490553132,0.0
LT,individual,1987,3.1241999344287734,0.5650131116583054,49.0,3.8918202981106265,0.3285714285714285
LU,individual,1987,2.494972173446822,0.4512169581995146,24.0,3.1780538303479458,0.296875
LV,individual,1987,3.0894468390313645,0.5587279970746134,105.0,4.653960350157523,0.49863945578231306
LY,individual,1987,3.3964386174376378,0.6142476128518795,49.0,3.8918202981106265,0.24189675870348148
MA,individual,1987,3.6231538947392776,0.6552491834866654,119.0,4.77912349311153,0.4275394368273624
MC,individual,1987,1.242453324894,0.2246983016203539,6.0,1.791759469228055,0.25
MD,individual,1987,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
MG,individual,1987,0.6365141682948128,0.1151139038445075,3.0,1.0986122886681098,0.16666666666666674
MK,individual,1987,1.7478680974667573,0.3161028145589988,7.0,1.9459101490553132,0.11904761904761907
ML,individual,1987,1.8346096344580887,0.33179006465634475,16.0,2.772588722239781,0.375
MM,individual,1987,2.983464401471834,0.5395610205419188,32.0,3.4657359027997265,0.23011363636363646
MN,individual,1987,2.163955656882057,0.39135245657991924,10.0,2.302585092994046,0.0888888888888888
MQ,individual,1987,-0.0,-0.0,1.0,0.0,0.0
MS,individual,1987,-0.0,-0.0,1.0,0.0,0.0
MT,individual,1987,1.791759469228055,0.3240405909671327,6.0,1.791759469228055,0.0
MU,individual,1987,1.5607104090414063,0.2822552535426076,6.0,1.791759469228055,0.1333333333333333
MV,individual,1987,-0.0,-0.0,1.0,0.0,0.0
MW,individual,1987,2.2538575896013517,0.4076112658161828,12.0,2.4849066497880004,0.1333333333333333
MX,individual,1987,4.590154848722322,0.830131786858337,1679.0,7.425953657077541,0.5931558083088373
MY,individual,1987,4.248187171292599,0.7682867623508198,215.0,5.3706380281276624,0.4046022031823746
MZ,individual,1987,2.780466368938682,0.5028487254169778,21.0,3.044522437723423,0.14565826330532206
NC,individual,1987,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
NE,individual,1987,2.458486713281346,0.4446185445860946,42.0,3.7376696182833684,0.4467120181405895
NG,individual,1987,4.573953856467505,0.8272018293530663,963.0,6.870053411798126,0.5537338673787271
NI,individual,1987,2.0794415416798357,0.37606803682072537,8.0,2.0794415416798357,0.0
NL,individual,1987,4.750105232447963,0.8590588932908798,6891.0,8.837971491357209,0.6105007792142241
NO,individual,1987,4.728774246812154,0.8552011739317535,1745.0,7.4645098346365275,0.5500232526740576
NP,individual,1987,2.940730061380955,0.5318324938867172,37.0,3.6109179126442243,0.2445302445302444
NZ,individual,1987,4.748903327698164,0.8588415282192283,1599.0,7.377133712833954,0.5509661487147417
