year,country,from_start,dist_yearly
2019,CY,0.989010989010989,0.2403846153846154
2020,CY,0.9844559585492227,0.22748815165876776
2021,CY,0.9897959183673469,0.19534883720930232
2022,CY,0.9896907216494846,0.16981132075471697
1970,CZ,0.0,
1971,CZ,0.27976190476190477,0.27976190476190477
1972,CZ,0.3081395348837209,0.3170731707317073
1973,CZ,0.3050847457627119,0.3216374269005848
1974,CZ,0.2982456140350877,0.2916666666666667
1975,CZ,0.3240223463687151,0.31176470588235294
1976,CZ,0.329608938547486,0.2947976878612717
1977,CZ,0.30857142857142855,0.3465909090909091
1978,CZ,0.2857142857142857,0.3595505617977528
1979,CZ,0.3259668508287293,0.3202247191011236
1980,CZ,0.2840909090909091,0.2994350282485876
1981,CZ,0.287292817679558,0.2696629213483146
1982,CZ,0.288135593220339,0.2833333333333333
1983,CZ,0.28651685393258425,0.25287356321839083
1984,CZ,0.2737430167597765,0.25842696629213485
1985,CZ,0.2752808988764045,0.22727272727272727
1986,CZ,0.29347826086956524,0.27717391304347827
1987,CZ,0.30978260869565216,0.2925531914893617
1988,CZ,0.2596685082872928,0.25
1989,CZ,0.3160621761658031,0.25
1990,CZ,0.295,0.23414634146341465
1991,CZ,0.2774869109947644,0.18811881188118812
1992,CZ,0.3,0.22448979591836735
1993,CZ,0.2923076923076923,0.23115577889447236
1994,CZ,0.31862745098039214,0.22009569377990432
1995,CZ,0.3034825870646766,0.18181818181818182
1996,CZ,0.29292929292929293,0.21428571428571427
1997,CZ,0.285,0.19617224880382775
1998,CZ,0.3054187192118227,0.1848341232227488
1999,CZ,0.27040816326530615,0.18660287081339713
2000,CZ,0.271356783919598,0.16908212560386474
2001,CZ,0.3106796116504854,0.16981132075471697
2002,CZ,0.2857142857142857,0.16822429906542055
2003,CZ,0.28095238095238095,0.1506849315068493
2004,CZ,0.3105022831050228,0.11894273127753303
2005,CZ,0.3047619047619048,0.14912280701754385
2006,CZ,0.3392070484581498,0.14285714285714285
2007,CZ,0.3165137614678899,0.11158798283261803
2008,CZ,0.36363636363636365,0.1072961373390558
2009,CZ,0.3577586206896552,0.08016877637130802
2010,CZ,0.3577586206896552,0.07563025210084033
2011,CZ,0.358974358974359,0.06302521008403361
2012,CZ,0.3628691983122363,0.06611570247933884
2013,CZ,0.37083333333333335,0.0371900826446281
2014,CZ,0.36401673640167365,0.03292181069958848
2015,CZ,0.3559322033898305,0.04526748971193416
2016,CZ,0.371900826446281,0.06477732793522267
2017,CZ,0.36134453781512604,0.03278688524590164
2018,CZ,0.37344398340248963,0.040983606557377046
2019,CZ,0.3836734693877551,0.04838709677419355
2020,CZ,0.371900826446281,0.04032258064516129
2021,CZ,0.3861788617886179,0.02834008097165992
2022,CZ,0.3775933609958506,0.05622489959839357
1970,DE,0.0,
1971,DE,0.06521739130434782,0.06521739130434782
1972,DE,0.10256410256410256,0.10775862068965517
1973,DE,0.0811965811965812,0.08225108225108226
1974,DE,0.08620689655172414,0.10683760683760683
1975,DE,0.06896551724137931,0.06986899563318777
1976,DE,0.08085106382978724,0.07296137339055794
1977,DE,0.08898305084745763,0.06837606837606838
1978,DE,0.08403361344537816,0.05531914893617021
1979,DE,0.08403361344537816,0.09090909090909091
1980,DE,0.06382978723404255,0.05485232067510549
1981,DE,0.06751054852320675,0.06276150627615062
1982,DE,0.07916666666666666,0.03765690376569038
1983,DE,0.07916666666666666,0.049586776859504134
1984,DE,0.07916666666666666,0.04149377593360996
1985,DE,0.07563025210084033,0.04583333333333333
1986,DE,0.07531380753138076,0.05
1987,DE,0.07083333333333333,0.02092050209205021
1988,DE,0.07883817427385892,0.024896265560165973
1989,DE,0.075,0.0371900826446281
1990,DE,0.06276150627615062,0.0371900826446281
1991,DE,0.0823045267489712,0.02066115702479339
1992,DE,0.07818930041152264,0.036585365853658534
1993,DE,0.07083333333333333,0.024691358024691357
1994,DE,0.08163265306122448,0.02857142857142857
1995,DE,0.08571428571428572,0.020242914979757085
1996,DE,0.07468879668049792,0.02857142857142857
1997,DE,0.0860655737704918,0.0205761316872428
1998,DE,0.08196721311475409,0.03643724696356275
1999,DE,0.08163265306122448,0.024291497975708502
2000,DE,0.08196721311475409,0.016260162601626018
2001,DE,0.09716599190283401,0.016260162601626018
2002,DE,0.10441767068273092,0.024096385542168676
2003,DE,0.09274193548387097,0.02
2004,DE,0.09716599190283401,0.028
2005,DE,0.08196721311475409,0.024291497975708502
2006,DE,0.0931174089068826,0.020242914979757085
2007,DE,0.08906882591093117,0.020080321285140562
2008,DE,0.0963855421686747,0.008032128514056224
2009,DE,0.10441767068273092,0.016
2010,DE,0.0963855421686747,0.02390438247011952
2011,DE,0.08943089430894309,0.024
2012,DE,0.10040160642570281,0.012096774193548387
2013,DE,0.10040160642570281,0.016
2014,DE,0.0963855421686747,0.012
2015,DE,0.0963855421686747,0.01593625498007968
2016,DE,0.08163265306122448,0.024
2017,DE,0.0967741935483871,0.016129032258064516
2018,DE,0.0963855421686747,0.008032128514056224
2019,DE,0.10040160642570281,0.012
2020,DE,0.0963855421686747,0.004016064257028112
2021,DE,0.10040160642570281,0.012
2022,DE,0.08906882591093117,0.02
1970,DK,0.0,
1971,DK,0.30601092896174864,0.30601092896174864
1972,DK,0.2887700534759358,0.2711864406779661
1973,DK,0.3282828282828283,0.2698412698412698
1974,DK,0.23497267759562843,0.24468085106382978
1975,DK,0.2857142857142857,0.2727272727272727
1976,DK,0.30303030303030304,0.25
1977,DK,0.25654450261780104,0.23979591836734693
1978,DK,0.27411167512690354,0.20103092783505155
1979,DK,0.2512820512820513,0.22388059701492538
1980,DK,0.28061224489795916,0.22110552763819097
1981,DK,0.295,0.24752475247524752
1982,DK,0.24742268041237114,0.20603015075376885
1983,DK,0.2975609756097561,0.175
1984,DK,0.27722772277227725,0.20673076923076922
1985,DK,0.28708133971291866,0.18095238095238095
1986,DK,0.29906542056074764,0.19090909090909092
1987,DK,0.27884615384615385,0.19090909090909092
1988,DK,0.26540284360189575,0.15668202764976957
1989,DK,0.29523809523809524,0.15668202764976957
1990,DK,0.3087557603686636,0.16055045871559634
1991,DK,0.2651162790697674,0.14285714285714285
1992,DK,0.2818181818181818,0.10222222222222223
1993,DK,0.2798165137614679,0.12663755458515283
1994,DK,0.2922374429223744,0.11946902654867257
1995,DK,0.32589285714285715,0.15217391304347827
1996,DK,0.2785388127853881,0.15517241379310345
1997,DK,0.28378378378378377,0.11304347826086956
1998,DK,0.28054298642533937,0.1
1999,DK,0.2920353982300885,0.09482758620689655
2000,DK,0.28699551569506726,0.0944206008583691
2001,DK,0.29017857142857145,0.07423580786026202
2002,DK,0.30666666666666664,0.10344827586206896
2003,DK,0.30434782608695654,0.09787234042553192
2004,DK,0.3026315789473684,0.08050847457627118
2005,DK,0.3039647577092511,0.10970464135021098
2006,DK,0.29017857142857145,0.0944206008583691
2007,DK,0.2987012987012987,0.09282700421940929
2008,DK,0.2907488986784141,0.07983193277310924
2009,DK,0.3162393162393162,0.08368200836820083
2010,DK,0.3177966101694915,0.07024793388429752
2011,DK,0.30603448275862066,0.0743801652892562
2012,DK,0.3135593220338983,0.04602510460251046
2013,DK,0.31063829787234043,0.029288702928870293
2014,DK,0.31932773109243695,0.045454545454545456
2015,DK,0.31932773109243695,0.04918032786885246
2016,DK,0.3135593220338983,0.03319502074688797
2017,DK,0.31645569620253167,0.03734439834024896
2018,DK,0.325,0.037037037037037035
2019,DK,0.32217573221757323,0.02880658436213992
2020,DK,0.32916666666666666,0.024793388429752067
2021,DK,0.32916666666666666,0.024793388429752067
2022,DK,0.3206751054852321,0.020833333333333332
1970,DM,0.0,
1979,DM,1.0,1.0
1981,DM,1.0,1.0
1987,DM,1.0,1.0
1988,DM,1.0,0.6666666666666666
1990,DM,1.0,1.0
1992,DM,1.0,1.0
1993,DM,1.0,1.0
1998,DM,1.0,1.0
1999,DM,1.0,1.0
2003,DM,1.0,1.0
2007,DM,1.0,1.0
2008,DM,1.0,1.0
2009,DM,1.0,1.0
2010,DM,1.0,1.0
2011,DM,1.0,1.0
2012,DM,1.0,1.0
2013,DM,1.0,1.0
2014,DM,1.0,1.0
2015,DM,1.0,1.0
2016,DM,1.0,0.95
2017,DM,1.0,0.9565217391304348
2018,DM,1.0,0.8947368421052632
2019,DM,1.0,1.0
2020,DM,1.0,1.0
2021,DM,1.0,1.0
2022,DM,1.0,0.9
1970,DZ,0.0,
1971,DZ,0.8611111111111112,0.8611111111111112
1972,DZ,0.7878787878787878,0.9130434782608695
1973,DZ,0.8387096774193549,0.8235294117647058
1974,DZ,0.9,0.9090909090909091
1975,DZ,0.8823529411764706,0.7619047619047619
1976,DZ,0.8648648648648649,0.9090909090909091
1977,DZ,0.8205128205128205,0.896551724137931
1978,DZ,0.8717948717948718,0.9696969696969697
1979,DZ,0.95,0.8461538461538461
1980,DZ,0.9148936170212766,0.9117647058823529
1981,DZ,0.8695652173913043,0.8536585365853658
1982,DZ,0.82,0.75
1983,DZ,0.6923076923076923,0.7543859649122807
1984,DZ,0.7169811320754716,0.7692307692307693
1985,DZ,0.7358490566037735,0.7258064516129032
1986,DZ,0.6382978723404256,0.6842105263157895
1987,DZ,0.7037037037037037,0.5818181818181818
1988,DZ,0.6909090909090909,0.65625
1989,DZ,0.6415094339622641,0.5806451612903226
1990,DZ,0.6896551724137931,0.5846153846153846
1991,DZ,0.75,0.6904761904761905
1992,DZ,0.6984126984126984,0.6190476190476191
1993,DZ,0.7272727272727273,0.5714285714285714
1994,DZ,0.7014925373134329,0.5802469135802469
1995,DZ,0.7333333333333333,0.5517241379310345
1996,DZ,0.717948717948718,0.5368421052631579
1997,DZ,0.7469879518072289,0.5490196078431373
1998,DZ,0.7368421052631579,0.5
1999,DZ,0.7294117647058823,0.4742268041237113
2000,DZ,0.797979797979798,0.5
2001,DZ,0.808695652173913,0.4375
2002,DZ,0.8434782608695652,0.4148148148148148
2003,DZ,0.8320610687022901,0.38028169014084506
2004,DZ,0.8195488721804511,0.4125
2005,DZ,0.8057553956834532,0.4107142857142857
2006,DZ,0.8376623376623377,0.31976744186046513
2007,DZ,0.8376623376623377,0.34972677595628415
2008,DZ,0.8353658536585366,0.28415300546448086
2009,DZ,0.8497109826589595,0.24210526315789474
2010,DZ,0.8409090909090909,0.2205128205128205
2011,DZ,0.8571428571428571,0.21105527638190955
2012,DZ,0.8556701030927835,0.21052631578947367
2013,DZ,0.8564102564102564,0.1822429906542056
2014,DZ,0.8571428571428571,0.14691943127962084
2015,DZ,0.8672985781990521,0.15
2016,DZ,0.8697674418604651,0.13973799126637554
2017,DZ,0.8634146341463415,0.10810810810810811
2018,DZ,0.8666666666666667,0.12217194570135746
2019,DZ,0.8679245283018868,0.10762331838565023
2020,DZ,0.8703703703703703,0.1145374449339207
2021,DZ,0.8679245283018868,0.10619469026548672
2022,DZ,0.8666666666666667,0.14096916299559473
1970,EC,0.0,
1971,EC,0.9534883720930233,0.9534883720930233
1972,EC,1.0,1.0
1973,EC,0.9523809523809523,1.0
1974,EC,0.9523809523809523,0.9230769230769231
1975,EC,0.9047619047619048,1.0
1976,EC,0.8837209302325582,1.0
1977,EC,0.9565217391304348,1.0
1978,EC,0.8367346938775511,0.8928571428571429
1979,EC,0.8888888888888888,0.8214285714285714
1980,EC,0.8245614035087719,0.8378378378378378
1981,EC,0.8596491228070176,0.7916666666666666
1982,EC,0.7924528301886793,0.7209302325581395
1983,EC,0.7169811320754716,0.7916666666666666
1984,EC,0.864406779661017,0.8490566037735849
1985,EC,0.86,0.8372093023255814
1986,EC,0.7796610169491526,0.7209302325581395
1987,EC,0.9245283018867925,0.8541666666666666
1988,EC,0.8181818181818182,0.8837209302325582
1989,EC,0.9019607843137255,0.8536585365853658
1990,EC,0.7272727272727273,0.8444444444444444
1991,EC,0.9,0.8301886792452831
1992,EC,0.9019607843137255,0.9090909090909091
1993,EC,0.8064516129032258,0.88
1994,EC,0.765625,0.803030303030303
1995,EC,0.7619047619047619,0.703125
1996,EC,0.9180327868852459,0.8333333333333334
1997,EC,0.8450704225352113,0.7868852459016393
1998,EC,0.7704918032786885,0.7794117647058824
1999,EC,0.7758620689655172,0.819672131147541
2000,EC,0.8095238095238095,0.7586206896551724
2001,EC,0.8088235294117647,0.71875
2002,EC,0.8076923076923077,0.6301369863013698
2003,EC,0.8148148148148148,0.6470588235294118
2004,EC,0.7662337662337663,0.6551724137931034
2005,EC,0.6582278481012658,0.5888888888888889
2006,EC,0.6666666666666666,0.5321100917431193
2007,EC,0.7021276595744681,0.49572649572649574
2008,EC,0.6947368421052632,0.5299145299145299
2009,EC,0.7350427350427351,0.47692307692307695
2010,EC,0.7272727272727273,0.5098039215686274
2011,EC,0.7079646017699115,0.37410071942446044
2012,EC,0.7655172413793103,0.43125
2013,EC,0.7552447552447552,0.31547619047619047
2014,EC,0.7844311377245509,0.29444444444444445
2015,EC,0.7988505747126436,0.29292929292929293
2016,EC,0.7944444444444444,0.23115577889447236
2017,EC,0.8021390374331551,0.1921182266009852
2018,EC,0.8131313131313131,0.15789473684210525
2019,EC,0.8144329896907216,0.15566037735849056
2020,EC,0.815,0.13744075829383887
2021,EC,0.8195121951219512,0.11627906976744186
2022,EC,0.8177339901477833,0.1111111111111111
1970,EE,0.0,
1971,EE,0.8181818181818182,0.8181818181818182
1972,EE,0.84375,0.8148148148148148
1973,EE,0.8611111111111112,0.8666666666666667
1974,EE,0.875,0.8620689655172413
1975,EE,0.9375,0.9166666666666666
1976,EE,0.8157894736842105,0.8333333333333334
1977,EE,0.8409090909090909,0.7906976744186046
1978,EE,0.7428571428571429,0.7857142857142857
1979,EE,0.7714285714285715,0.8378378378378378
1980,EE,0.8409090909090909,0.8095238095238095
1981,EE,0.8444444444444444,0.7446808510638298
1982,EE,0.75,0.7884615384615384
1983,EE,0.8181818181818182,0.74
1984,EE,0.8723404255319149,0.6739130434782609
1985,EE,0.7435897435897436,0.7391304347826086
1986,EE,0.8837209302325582,0.7674418604651163
1987,EE,0.8490566037735849,0.7735849056603774
1988,EE,0.8444444444444444,0.6730769230769231
1989,EE,0.8360655737704918,0.6833333333333333
1990,EE,0.8307692307692308,0.589041095890411
1991,EE,0.8333333333333334,0.620253164556962
1992,EE,0.8192771084337349,0.5604395604395604
1993,EE,0.8297872340425532,0.5614035087719298
1994,EE,0.8404255319148937,0.5169491525423728
1995,EE,0.8380952380952381,0.44166666666666665
1996,EE,0.8571428571428571,0.45112781954887216
1997,EE,0.8943089430894309,0.46153846153846156
1998,EE,0.8738738738738738,0.45
1999,EE,0.8596491228070176,0.41353383458646614
2000,EE,0.8955223880597015,0.36363636363636365
2001,EE,0.904,0.40397350993377484
2002,EE,0.8888888888888888,0.40131578947368424
2003,EE,0.8958333333333334,0.36419753086419754
2004,EE,0.8831168831168831,0.38764044943820225
2005,EE,0.8875,0.3723404255319149
2006,EE,0.896969696969697,0.31016042780748665
2007,EE,0.9065934065934066,0.28061224489795916
2008,EE,0.896551724137931,0.2736318407960199
2009,EE,0.9005847953216374,0.25906735751295334
2010,EE,0.8920454545454546,0.26153846153846155
2011,EE,0.8972972972972973,0.24257425742574257
2012,EE,0.8888888888888888,0.23529411764705882
2013,EE,0.8882978723404256,0.21951219512195122
2014,EE,0.890625,0.1650485436893204
2015,EE,0.890625,0.18095238095238095
2016,EE,0.8882978723404256,0.22535211267605634
2017,EE,0.9,0.19402985074626866
2018,EE,0.8876404494382022,0.20408163265306123
2019,EE,0.8994708994708994,0.2079207920792079
2020,EE,0.88,0.19095477386934673
2021,EE,0.898936170212766,0.205
2022,EE,0.8924731182795699,0.23444976076555024
1970,EG,0.0,
1971,EG,0.4132231404958678,0.4132231404958678
1972,EG,0.4015748031496063,0.3629032258064516
1973,EG,0.4375,0.3515625
1974,EG,0.4461538461538462,0.43283582089552236
1975,EG,0.45384615384615384,0.43703703703703706
1976,EG,0.4744525547445255,0.42028985507246375
1977,EG,0.4330708661417323,0.4
1978,EG,0.42857142857142855,0.4117647058823529
1979,EG,0.48507462686567165,0.3582089552238806
1980,EG,0.45323741007194246,0.4084507042253521
1981,EG,0.4788732394366197,0.41721854304635764
1982,EG,0.45517241379310347,0.33557046979865773
1983,EG,0.4305555555555556,0.35668789808917195
1984,EG,0.45,0.33774834437086093
1985,EG,0.4357142857142857,0.3287671232876712
1986,EG,0.4647887323943662,0.3333333333333333
1987,EG,0.46853146853146854,0.3333333333333333
1988,EG,0.4864864864864865,0.2925170068027211
1989,EG,0.45751633986928103,0.2929936305732484
1990,EG,0.4370860927152318,0.25
1991,EG,0.43333333333333335,0.2670807453416149
1992,EG,0.46153846153846156,0.22012578616352202
1993,EG,0.4875,0.3236994219653179
1994,EG,0.4601226993865031,0.28
1995,EG,0.45121951219512196,0.25139664804469275
1996,EG,0.48484848484848486,0.24719101123595505
1997,EG,0.46987951807228917,0.26666666666666666
1998,EG,0.49122807017543857,0.2702702702702703
1999,EG,0.5054945054945055,0.25773195876288657
2000,EG,0.4972677595628415,0.19796954314720813
2001,EG,0.4857142857142857,0.1875
2002,EG,0.5027322404371585,0.2205128205128205
2003,EG,0.517948717948718,0.1902439024390244
2004,EG,0.5129533678756477,0.2222222222222222
2005,EG,0.5279187817258884,0.19248826291079812
2006,EG,0.54,0.17757009345794392
2007,EG,0.54,0.1935483870967742
2008,EG,0.5297029702970297,0.19545454545454546
2009,EG,0.5607476635514018,0.18061674008810572
2010,EG,0.5616438356164384,0.08444444444444445
2011,EG,0.5534883720930233,0.07964601769911504
2012,EG,0.5701357466063348,0.10043668122270742
2013,EG,0.5695067264573991,0.1148936170212766
2014,EG,0.5796460176991151,0.08547008547008547
2015,EG,0.5826086956521739,0.05555555555555555
2016,EG,0.5844155844155844,0.046610169491525424
2017,EG,0.5914893617021276,0.058333333333333334
2018,EG,0.592274678111588,0.06224066390041494
2019,EG,0.5966386554621849,0.04979253112033195
2020,EG,0.6074380165289256,0.036885245901639344
2021,EG,0.5983263598326359,0.04878048780487805
2022,EG,0.5983263598326359,0.03292181069958848
1970,ES,0.0,
1971,ES,0.5282051282051282,0.5282051282051282
1972,ES,0.44559585492227977,0.4482758620689655
1973,ES,0.47,0.39473684210526316
1974,ES,0.46464646464646464,0.41025641025641024
1975,ES,0.42424242424242425,0.30666666666666664
1976,ES,0.4236453201970443,0.35365853658536583
1977,ES,0.37073170731707317,0.3218390804597701
1978,ES,0.3431372549019608,0.31521739130434784
1979,ES,0.3644859813084112,0.26595744680851063
1980,ES,0.2897196261682243,0.21212121212121213
1981,ES,0.3222748815165877,0.17346938775510204
1982,ES,0.28440366972477066,0.17
1983,ES,0.3076923076923077,0.1619047619047619
1984,ES,0.3153153153153153,0.13526570048309178
1985,ES,0.28699551569506726,0.1588785046728972
1986,ES,0.29646017699115046,0.1336405529953917
1987,ES,0.2838427947598253,0.13452914798206278
1988,ES,0.29130434782608694,0.11555555555555555
1989,ES,0.2826086956521739,0.12334801762114538
1990,ES,0.24561403508771928,0.084070796460177
1991,ES,0.2905982905982906,0.11206896551724138
1992,ES,0.2391304347826087,0.09871244635193133
1993,ES,0.2711864406779661,0.08898305084745763
1994,ES,0.2647058823529412,0.07142857142857142
1995,ES,0.2553191489361702,0.06302521008403361
1996,ES,0.25630252100840334,0.038135593220338986
1997,ES,0.2625,0.041666666666666664
1998,ES,0.2605042016806723,0.04583333333333333
1999,ES,0.25416666666666665,0.04564315352697095
2000,ES,0.23728813559322035,0.045454545454545456
2001,ES,0.24267782426778242,0.03319502074688797
2002,ES,0.24686192468619247,0.045081967213114756
2003,ES,0.24267782426778242,0.045081967213114756
2004,ES,0.2551440329218107,0.0326530612244898
2005,ES,0.2572614107883817,0.0326530612244898
2006,ES,0.2653061224489796,0.02857142857142857
2007,ES,0.24896265560165975,0.028455284552845527
2008,ES,0.2551440329218107,0.01639344262295082
2009,ES,0.2581967213114754,0.02032520325203252
2010,ES,0.2612244897959184,0.020242914979757085
2011,ES,0.2581967213114754,0.028225806451612902
2012,ES,0.2581967213114754,0.016260162601626018
2013,ES,0.26720647773279355,0.012145748987854251
2014,ES,0.26422764227642276,0.012096774193548387
2015,ES,0.2581967213114754,0.016194331983805668
2016,ES,0.2701612903225806,0.024096385542168676
2017,ES,0.2551440329218107,0.020161290322580645
2018,ES,0.2701612903225806,0.036
2019,ES,0.26720647773279355,0.012048192771084338
2020,ES,0.26720647773279355,0.008064516129032258
2021,ES,0.2701612903225806,0.012048192771084338
2022,ES,0.26720647773279355,0.004032258064516129
1970,ET,0.0,
1971,ET,0.9,0.9
1972,ET,0.8852459016393442,0.8
1973,ET,0.8666666666666667,0.7619047619047619
1974,ET,0.8135593220338984,0.782608695652174
1975,ET,0.8833333333333333,0.7727272727272727
1976,ET,0.8392857142857143,0.9
1977,ET,0.8983050847457628,0.75
1978,ET,0.8852459016393442,0.85
1979,ET,0.8771929824561403,0.8421052631578947
1980,ET,0.8771929824561403,0.9411764705882353
1981,ET,0.8813559322033898,0.8888888888888888
1982,ET,0.8387096774193549,0.88
1983,ET,0.9047619047619048,0.8076923076923077
1984,ET,0.85,0.9230769230769231
1985,ET,0.8387096774193549,0.9310344827586207
1986,ET,0.8387096774193549,0.9696969696969697
1987,ET,0.8208955223880597,0.7941176470588235
1988,ET,0.8309859154929577,0.7317073170731707
1989,ET,0.7424242424242424,0.782608695652174
1990,ET,0.7922077922077922,0.7547169811320755
1991,ET,0.76,0.6896551724137931
1992,ET,0.7611940298507462,0.6530612244897959
1993,ET,0.75,0.6511627906976745
1994,ET,0.7945205479452054,0.74
1995,ET,0.7297297297297297,0.8
1996,ET,0.7733333333333333,0.6896551724137931
1997,ET,0.581081081081081,0.6190476190476191
1998,ET,0.7323943661971831,0.6923076923076923
1999,ET,0.7435897435897436,0.7
2000,ET,0.64,0.7323943661971831
2001,ET,0.7108433734939759,0.6621621621621622
2002,ET,0.6666666666666666,0.6989247311827957
2003,ET,0.7466666666666667,0.6987951807228916
2004,ET,0.6419753086419753,0.6571428571428571
2005,ET,0.6190476190476191,0.6024096385542169
2006,ET,0.6428571428571429,0.5882352941176471
2007,ET,0.6770833333333334,0.5760869565217391
2008,ET,0.6666666666666666,0.5922330097087378
2009,ET,0.5876288659793815,0.5514018691588785
2010,ET,0.6448598130841121,0.5546218487394958
2011,ET,0.6218487394957983,0.4573643410852713
2012,ET,0.6691729323308271,0.4391891891891892
2013,ET,0.6845637583892618,0.38650306748466257
2014,ET,0.6993865030674846,0.3068181818181818
2015,ET,0.6807228915662651,0.23626373626373626
2016,ET,0.7045454545454546,0.2356020942408377
2017,ET,0.7094972067039106,0.255
2018,ET,0.7219251336898396,0.24390243902439024
2019,ET,0.7258883248730964,0.18181818181818182
2020,ET,0.7416267942583732,0.16363636363636364
2021,ET,0.7403846153846154,0.16371681415929204
2022,ET,0.7355769230769231,0.13063063063063063
1970,FI,0.0,
1971,FI,0.3493975903614458,0.3493975903614458
1972,FI,0.3411764705882353,0.33121019108280253
1973,FI,0.32,0.32142857142857145
1974,FI,0.37362637362637363,0.2988505747126437
1975,FI,0.29545454545454547,0.30337078651685395
1976,FI,0.3149171270718232,0.23295454545454544
1977,FI,0.3386243386243386,0.3072916666666667
1978,FI,0.33157894736842103,0.28061224489795916
1979,FI,0.30851063829787234,0.2777777777777778
1980,FI,0.3005464480874317,0.24607329842931938
1981,FI,0.31382978723404253,0.2513089005235602
1982,FI,0.3112244897959184,0.23
1983,FI,0.3128205128205128,0.20588235294117646
1984,FI,0.3283582089552239,0.20772946859903382
1985,FI,0.33170731707317075,0.18009478672985782
1986,FI,0.2864321608040201,0.1650943396226415
1987,FI,0.32038834951456313,0.17209302325581396
1988,FI,0.3492822966507177,0.15348837209302327
1989,FI,0.3,0.1380952380952381
1990,FI,0.2964824120603015,0.14903846153846154
1991,FI,0.3443396226415094,0.17511520737327188
1992,FI,0.3238095238095238,0.18222222222222223
1993,FI,0.35648148148148145,0.14798206278026907
1994,FI,0.3333333333333333,0.1592920353982301
1995,FI,0.3333333333333333,0.1232876712328767
1996,FI,0.33488372093023255,0.16
1997,FI,0.3333333333333333,0.11555555555555555
1998,FI,0.35294117647058826,0.13043478260869565
1999,FI,0.38009049773755654,0.13100436681222707
2000,FI,0.35454545454545455,0.13157894736842105
2001,FI,0.36,0.13247863247863248
2002,FI,0.35294117647058826,0.13191489361702127
2003,FI,0.3378995433789954,0.12121212121212122
2004,FI,0.35874439461883406,0.09606986899563319
2005,FI,0.35714285714285715,0.11158798283261803
2006,FI,0.35555555555555557,0.05263157894736842
2007,FI,0.36160714285714285,0.07391304347826087
2008,FI,0.36123348017621143,0.09829059829059829
2009,FI,0.3695652173913043,0.09663865546218488
2010,FI,0.3706896551724138,0.0875
2011,FI,0.3803418803418803,0.07883817427385892
2012,FI,0.3881856540084388,0.05416666666666667
2013,FI,0.37662337662337664,0.08677685950413223
2014,FI,0.3941908713692946,0.08196721311475409
2015,FI,0.37872340425531914,0.05737704918032787
2016,FI,0.3991769547325103,0.05714285714285714
2017,FI,0.3941908713692946,0.056451612903225805
2018,FI,0.38396624472573837,0.0411522633744856
2019,FI,0.38493723849372385,0.04526748971193416
2020,FI,0.4024896265560166,0.053061224489795916
2021,FI,0.3771186440677966,0.05737704918032787
2022,FI,0.3900414937759336,0.028925619834710745
1970,FJ,0.0,
1971,FJ,0.9,0.9
1972,FJ,0.9285714285714286,0.8333333333333334
1973,FJ,1.0,0.9285714285714286
1974,FJ,0.9090909090909091,0.9090909090909091
1975,FJ,1.0,0.9
1976,FJ,0.8333333333333334,0.8571428571428571
1977,FJ,1.0,0.9230769230769231
1978,FJ,0.9411764705882353,0.9411764705882353
1979,FJ,0.8888888888888888,0.9333333333333333
1980,FJ,1.0,1.0
1981,FJ,0.8181818181818182,0.9230769230769231
1982,FJ,0.9090909090909091,0.9166666666666666
1983,FJ,0.9166666666666666,0.7
1984,FJ,1.0,0.7142857142857143
1985,FJ,0.8666666666666667,0.8421052631578947
1986,FJ,0.8823529411764706,0.8571428571428571
1987,FJ,0.9473684210526315,0.7727272727272727
1988,FJ,0.95,0.84
1989,FJ,0.8181818181818182,0.8421052631578947
1990,FJ,0.9166666666666666,0.8333333333333334
1991,FJ,0.9444444444444444,0.8888888888888888
1992,FJ,0.9333333333333333,0.7222222222222222
1993,FJ,0.8947368421052632,0.9583333333333334
1994,FJ,1.0,0.9444444444444444
1995,FJ,0.9090909090909091,0.8888888888888888
1996,FJ,1.0,1.0
1997,FJ,0.8888888888888888,0.9473684210526315
1998,FJ,0.9230769230769231,0.7777777777777778
1999,FJ,0.8888888888888888,0.9
2000,FJ,0.9130434782608695,0.7777777777777778
2001,FJ,0.9259259259259259,0.7647058823529411
2002,FJ,0.9629629629629629,0.6764705882352942
2003,FJ,0.92,0.8055555555555556
2004,FJ,0.9375,0.8333333333333334
2005,FJ,0.9142857142857143,0.7755102040816326
2006,FJ,0.9473684210526315,0.7058823529411765
2007,FJ,0.9393939393939394,0.7884615384615384
2008,FJ,0.9166666666666666,0.7083333333333334
2009,FJ,0.9444444444444444,0.7
2010,FJ,0.9210526315789473,0.7358490566037735
2011,FJ,0.9512195121951219,0.6666666666666666
2012,FJ,0.9555555555555556,0.5818181818181818
2013,FJ,0.967741935483871,0.6438356164383562
2014,FJ,0.9558823529411765,0.5862068965517241
2015,FJ,0.9649122807017544,0.627906976744186
2016,FJ,0.9310344827586207,0.7471264367816092
2017,FJ,0.9295774647887324,0.5517241379310345
2018,FJ,0.9722222222222222,0.6060606060606061
2019,FJ,0.9538461538461539,0.5714285714285714
2020,FJ,0.9264705882352942,0.6129032258064516
2021,FJ,0.9594594594594594,0.5319148936170213
2022,FJ,0.975609756097561,0.47959183673469385
1970,FR,0.0,
1971,FR,0.15196078431372548,0.15196078431372548
1972,FR,0.14354066985645933,0.1380952380952381
