index,country,from_start,diag
1977,AM,0.3900639770204987,0.2401096748922836
1978,AM,0.5448140448140449,0.19825845912802442
1979,AM,0.31609609609609607,0.27088011088011094
1980,AM,0.36996996996996995,0.12117117117117117
1981,AM,0.37897897897897903,0.04324324324324328
1982,AM,0.1395513160219042,0.3308161102278749
1983,AM,0.307057057057057,0.22356915739268682
1984,AM,0.15698457077767428,0.24350212281246764
1985,AM,0.18537768537768537,0.18813773986187782
1986,AM,0.2530607530607531,0.3215523215523215
1987,AM,0.2061347061347061,0.24242649242649233
1988,AM,0.2505839172505839,0.22884789551456217
1989,AM,0.14994063831273136,0.1197554143290577
1990,AM,0.1711711711711712,0.06155574178829995
1991,AM,0.23010510510510515,0.15025025025025027
1992,AM,0.3269230769230769,0.22115384615384617
1993,AM,0.4269412269412269,0.1438421938421938
1994,AM,0.3809309309309309,0.10864435864435866
1995,AM,0.45262503883193533,0.09785129957543758
1996,AM,0.40279753437648175,0.1102172953352627
1997,AM,0.39104729729729726,0.07843369685474948
1998,AM,0.40075559430398133,0.08959362588394844
1999,AM,0.5623238623238622,0.18400360658425174
2000,AM,0.48981754864107807,0.11374529021587845
2001,AM,0.5906123514819166,0.12067913730317824
2002,AM,0.6099822450187414,0.06624761861194736
2003,AM,0.5862155862155862,0.05510987992739808
2004,AM,0.5837493544499913,0.027807906788798565
2005,AM,0.5284525031360474,0.07519286600960388
2006,AM,0.5294465449905863,0.06883055417193275
2007,AM,0.5513599724126039,0.045418028783177425
2008,AM,0.5102155727155727,0.06550813458708198
2009,AM,0.5300906287453372,0.06073884983638346
2010,AM,0.5414972494618512,0.0444165344756638
2011,AM,0.46610655599419637,0.09012218940627018
2012,AM,0.4971281961573223,0.04111594959200506
2013,AM,0.4588645249022607,0.07042259332056
2014,AM,0.4306466229543152,0.038358610927551384
2015,AM,0.44679462070766407,0.03349789202632009
2016,AM,0.3432569625463026,0.13286886533410475
2017,AM,0.436245904995905,0.12150859327255265
2018,AM,0.4376896176382037,0.03617946644938929
2019,AM,0.3740803303303302,0.07332055706091702
2020,AM,0.3446208854769166,0.05027043093677324
2021,AM,0.29560360360360355,0.0603758544536755
2022,AM,0.29306890077468,0.01829201180164406
